Date,Time,Monkey,Panel,Sess Time,Trial,Trial Time,"code (0 grid touch, 1 large pix touch, 2 failed trial)",Latency to grid touch,Grid Choice,Category,Picture,Switch?,Switch count,Left categ,Left picture,Right categ,Right picture,Correct Trials,Failed Trials,% Failed,% success,Correct Trials Left,Correct Trials Right,% left choice,% right choice,record number
2016_04_12_1_30_PM,41010.5209,30606,0,1307560,22,13613,0,13613,1,Nature,NAT4.JPG,1,1,Affiliative,AFF4.JPG,Nature,NAT4.JPG,2,20,91,9,1,1,50,50,22
2016_04_12_1_31_PM,41010.52162,30606,0,1369947,23,15000,2,15000,99,,,,1,Affiliative,AFF1.JPG,Nature,NAT3.JPG,2,21,91,9,1,1,50,50,23
2016_04_12_1_32_PM,41010.52233,30606,0,1430947,24,15000,2,15000,99,,,,1,Affiliative,AFF3.JPG,Nature,NAT6.JPG,2,22,92,8,1,1,50,50,24
2016_04_12_1_33_PM,41010.52303,30606,0,1491947,25,15000,2,15000,99,,,,1,Lab,LAB1.JPG,Fruit,FRT5.JPG,2,23,92,8,1,1,50,50,25
2016_04_12_1_34_PM,41010.52374,30606,0,1552947,26,15000,2,15000,99,,,,1,Lab,LAB6.JPG,Fruit,FRT3.JPG,2,24,92,8,1,1,50,50,26
2016_04_12_1_35_PM,41010.52439,30606,0,1608991,27,10044,0,10044,1,Fruit,FRT2.JPG,,1,Lab,LAB2.JPG,Fruit,FRT2.JPG,3,24,89,11,1,2,33,67,27
2016_04_12_1_36_PM,41010.52515,30606,0,1674947,28,15000,2,15000,99,,,,1,Lab,LAB5.JPG,Fruit,FRT4.JPG,3,25,89,11,1,2,33,67,28
2016_04_12_1_37_PM,41010.52586,30606,0,1735947,29,15000,2,15000,99,,,,1,Lab,LAB4.JPG,Fruit,FRT1.JPG,3,26,90,10,1,2,33,67,29
2016_04_12_1_38_PM,41010.52656,30606,0,1796947,30,15000,2,15000,99,,,,1,Lab,LAB3.JPG,Fruit,FRT6.JPG,3,27,90,10,1,2,33,67,30
2016_04_12_1_39_PM,41010.52727,30606,0,1857946,31,15000,2,15000,99,,,,1,Aggressive,AGG5.JPG,Fruit,FRT5.JPG,3,28,90,10,1,2,33,67,31
2016_04_12_1_40_PM,41010.52798,30606,0,1918946,32,15000,2,15000,99,,,,1,Aggressive,AGG3.JPG,Fruit,FRT1.JPG,3,29,91,9,1,2,33,67,32
2016_04_12_1_41_PM,41010.52868,30606,0,1979946,33,15000,2,15000,99,,,,1,Aggressive,AGG2.JPG,Fruit,FRT2.JPG,3,30,91,9,1,2,33,67,33
2016_04_12_1_42_PM,41010.52939,30606,0,2040946,34,15000,2,15000,99,,,,1,Aggressive,AGG1.JPG,Fruit,FRT6.JPG,3,31,91,9,1,2,33,67,34
2016_04_12_1_43_PM,41010.53009,30606,0,2101946,35,15000,2,15000,99,,,,1,Aggressive,AGG4.JPG,Fruit,FRT4.JPG,3,32,91,9,1,2,33,67,35
2016_04_12_1_44_PM,41010.5308,30606,0,2162946,36,15000,2,15000,99,,,,1,Aggressive,AGG6.JPG,Fruit,FRT3.JPG,3,33,92,8,1,2,33,67,36
2016_04_12_1_45_PM,41010.53158,30606,0,2229946,37,15000,2,15000,99,,,,1,Affiliative,AFF2.JPG,Fruit,FRT3.JPG,3,34,92,8,1,2,33,67,37
2016_04_12_1_46_PM,41010.53228,30606,0,2290946,38,15000,2,15000,99,,,,1,Affiliative,AFF4.JPG,Fruit,FRT6.JPG,3,35,92,8,1,2,33,67,38
2016_04_12_1_47_PM,41010.53299,30606,0,2351946,39,15000,2,15000,99,,,,1,Affiliative,AFF1.JPG,Fruit,FRT2.JPG,3,36,92,8,1,2,33,67,39
2016_04_12_1_48_PM,41010.53369,30606,0,2412946,40,15000,2,15000,99,,,,1,Affiliative,AFF6.JPG,Fruit,FRT1.JPG,3,37,92,8,1,2,33,67,40
2016_04_12_1_49_PM,41010.5344,30606,0,2473946,41,15000,2,15000,99,,,,1,Affiliative,AFF5.JPG,Fruit,FRT4.JPG,3,38,93,7,1,2,33,67,41
2016_04_12_1_50_PM,41010.53511,30606,0,2534946,42,15000,2,15000,99,,,,1,Affiliative,AFF3.JPG,Fruit,FRT5.JPG,3,39,93,7,1,2,33,67,42
2016_04_12_1_51_PM,41010.53581,30606,0,2595758,43,14811,0,14811,1,Lab,LAB2.JPG,,1,Nature,NAT2.JPG,Lab,LAB2.JPG,4,39,91,9,1,3,25,75,43
2016_04_12_1_52_PM,41010.53652,30606,0,2656947,44,15000,2,15000,99,,,,1,Nature,NAT6.JPG,Lab,LAB3.JPG,4,40,91,9,1,3,25,75,44
2016_04_12_1_53_PM,41010.53722,30606,0,2717947,45,15000,2,15000,99,,,,1,Nature,NAT3.JPG,Lab,LAB5.JPG,4,41,91,9,1,3,25,75,45
2016_04_12_1_54_PM,41010.53793,30606,0,2778947,46,15000,2,15000,99,,,,1,Nature,NAT1.JPG,Lab,LAB1.JPG,4,42,91,9,1,3,25,75,46
2016_04_12_1_55_PM,41010.53864,30606,0,2839946,47,15000,2,15000,99,,,,1,Nature,NAT4.JPG,Lab,LAB4.JPG,4,43,91,9,1,3,25,75,47
2016_04_12_1_56_PM,41010.53934,30606,0,2900946,48,15000,2,15000,99,,,,1,Nature,NAT5.JPG,Lab,LAB6.JPG,4,44,92,8,1,3,25,75,48
2016_04_12_1_57_PM,41010.54005,30606,0,2961946,49,15000,2,15000,99,,,,1,Aggressive,AGG6.JPG,Lab,LAB5.JPG,4,45,92,8,1,3,25,75,49
2016_04_12_1_58_PM,41010.54075,30606,0,3022947,50,15000,2,15000,99,,,,1,Aggressive,AGG5.JPG,Lab,LAB3.JPG,4,46,92,8,1,3,25,75,50
2016_04_12_1_59_PM,41010.54146,30606,0,3083947,51,15000,2,15000,99,,,,1,Aggressive,AGG1.JPG,Lab,LAB2.JPG,4,47,92,8,1,3,25,75,51
2016_04_12_2_00_PM,41010.54217,30606,0,3144947,52,15000,2,15000,99,,,,1,Aggressive,AGG4.JPG,Lab,LAB6.JPG,4,48,92,8,1,3,25,75,52
2016_04_12_2_01_PM,41010.54287,30606,0,3205946,53,15000,2,15000,99,,,,1,Aggressive,AGG2.JPG,Lab,LAB4.JPG,4,49,92,8,1,3,25,75,53
2016_04_12_2_02_PM,41010.54358,30606,0,3266946,54,15000,2,15000,99,,,,1,Aggressive,AGG3.JPG,Lab,LAB1.JPG,4,50,93,7,1,3,25,75,54
Date,Time,Monkey,Panel,Sess Time,Trial,Trial Time,"code (0 grid touch, 1 large pix touch, 2 failed trial)",Latency to grid touch,Grid Choice,Category,Picture,Switch?,Switch count,Left categ,Left picture,Right categ,Right picture,Correct Trials,Failed Trials,% Failed,% success,Correct Trials Left,Correct Trials Right,% left choice,% right choice,record number
2016_04_12_1_11_PM,41010.50765,30194,1,21577,1,15000,2,15000,99,,,,0,Cynomolgus,CYN3.JPG,Lab,LAB6.JPG,0,1,100,0,0,0,NaN,NaN,1
2016_04_12_1_12_PM,41010.50835,30194,1,82577,2,15000,2,15000,99,,,,0,Cynomolgus,CYN5.JPG,Lab,LAB1.JPG,0,2,100,0,0,0,NaN,NaN,2
2016_04_12_1_13_PM,41010.50906,30194,1,143577,3,15000,2,15000,99,,,,0,Cynomolgus,CYN6.JPG,Lab,LAB4.JPG,0,3,100,0,0,0,NaN,NaN,3
2016_04_12_1_13_PM,41010.50971,30194,1,199422,4,9845,0,9845,0,Cynomolgus,CYN4.JPG,,0,Cynomolgus,CYN4.JPG,Lab,LAB3.JPG,1,3,75,25,1,0,100,0,4
2016_04_12_1_14_PM,41010.50974,30194,1,202723,4,13146,1,13146,99,,,,0,CYN4.JPG,,LAB3.JPG,,1,3,75,25,1,0,100,0,5
2016_04_12_1_15_PM,41010.51047,30194,1,265577,5,15000,2,15000,99,,,,0,Cynomolgus,CYN1.JPG,Lab,LAB2.JPG,1,4,80,20,1,0,100,0,6
2016_04_12_1_16_PM,41010.51118,30194,1,326577,6,15000,2,15000,99,,,,0,Cynomolgus,CYN2.JPG,Lab,LAB5.JPG,1,5,83,17,1,0,100,0,7
2016_04_12_1_17_PM,41010.51188,30194,1,387577,7,15000,2,15000,99,,,,0,Fruit,FRT1.JPG,Lab,LAB6.JPG,1,6,86,14,1,0,100,0,8
2016_04_12_1_18_PM,41010.51259,30194,1,448577,8,15000,2,15000,99,,,,0,Fruit,FRT5.JPG,Lab,LAB3.JPG,1,7,88,12,1,0,100,0,9
2016_04_12_1_19_PM,41010.51326,30194,1,506629,9,12052,0,12052,1,Lab,LAB4.JPG,1,1,Fruit,FRT6.JPG,Lab,LAB4.JPG,2,7,78,22,1,1,50,50,10
2016_04_12_1_19_PM,41010.51338,30194,1,517018,9,22441,1,22441,99,,,,1,FRT6.JPG,,LAB4.JPG,,2,7,78,22,1,1,50,50,11
2016_04_12_1_19_PM,41010.51347,30194,1,524457,9,29880,1,29880,99,,,,1,,,,,2,7,78,22,1,1,50,50,12
2016_04_12_1_20_PM,41010.514,30194,1,570576,10,15000,2,15000,99,,,,1,Fruit,FRT4.JPG,Lab,LAB1.JPG,2,8,80,20,1,1,50,50,13
2016_04_12_1_21_PM,41010.51471,30194,1,631577,11,15000,2,15000,99,,,,1,Fruit,FRT2.JPG,Lab,LAB5.JPG,2,9,82,18,1,1,50,50,14
2016_04_12_1_22_PM,41010.51541,30194,1,692577,12,15000,2,15000,99,,,,1,Fruit,FRT3.JPG,Lab,LAB2.JPG,2,10,83,17,1,1,50,50,15
2016_04_12_1_23_PM,41010.51612,30194,1,753576,13,15000,2,15000,99,,,,1,Fruit,FRT1.JPG,Affiliative,AFF1.JPG,2,11,85,15,1,1,50,50,16
2016_04_12_1_24_PM,41010.51683,30194,1,814576,14,15000,2,15000,99,,,,1,Fruit,FRT5.JPG,Affiliative,AFF4.JPG,2,12,86,14,1,1,50,50,17
2016_04_12_1_25_PM,41010.51753,30194,1,875576,15,15000,2,15000,99,,,,1,Fruit,FRT6.JPG,Affiliative,AFF5.JPG,2,13,87,13,1,1,50,50,18
2016_04_12_1_26_PM,41010.51824,30194,1,936576,16,15000,2,15000,99,,,,1,Fruit,FRT2.JPG,Affiliative,AFF6.JPG,2,14,88,12,1,1,50,50,19
2016_04_12_1_27_PM,41010.51894,30194,1,997576,17,15000,2,15000,99,,,,1,Fruit,FRT3.JPG,Affiliative,AFF2.JPG,2,15,88,12,1,1,50,50,20
2016_04_12_1_28_PM,41010.51965,30194,1,1058576,18,15000,2,15000,99,,,,1,Fruit,FRT4.JPG,Affiliative,AFF3.JPG,2,16,89,11,1,1,50,50,21
2016_04_12_1_29_PM,41010.52043,30194,1,1125576,19,15000,2,15000,99,,,,1,Affiliative,AFF1.JPG,Aggressive,AGG4.JPG,2,17,89,11,1,1,50,50,22
2016_04_12_1_30_PM,41010.52113,30194,1,1186576,20,15000,2,15000,99,,,,1,Affiliative,AFF6.JPG,Aggressive,AGG3.JPG,2,18,90,10,1,1,50,50,23
2016_04_12_1_31_PM,41010.52184,30194,1,1247576,21,15000,2,15000,99,,,,1,Affiliative,AFF3.JPG,Aggressive,AGG2.JPG,2,19,90,10,1,1,50,50,24
2016_04_12_1_32_PM,41010.52254,30194,1,1308576,22,15000,2,15000,99,,,,1,Affiliative,AFF2.JPG,Aggressive,AGG6.JPG,2,20,91,9,1,1,50,50,25
2016_04_12_1_33_PM,41010.52325,30194,1,1369576,23,15000,2,15000,99,,,,1,Affiliative,AFF5.JPG,Aggressive,AGG1.JPG,2,21,91,9,1,1,50,50,26
2016_04_12_1_34_PM,41010.52396,30194,1,1430576,24,15000,2,15000,99,,,,1,Affiliative,AFF4.JPG,Aggressive,AGG5.JPG,2,22,92,8,1,1,50,50,27
2016_04_12_1_35_PM,41010.52466,30194,1,1491576,25,15000,2,15000,99,,,,1,Affiliative,AFF5.JPG,Nature,NAT2.JPG,2,23,92,8,1,1,50,50,28
2016_04_12_1_36_PM,41010.52537,30194,1,1552576,26,15000,2,15000,99,,,,1,Affiliative,AFF1.JPG,Nature,NAT6.JPG,2,24,92,8,1,1,50,50,29
2016_04_12_1_37_PM,41010.52607,30194,1,1613576,27,15000,2,15000,99,,,,1,Affiliative,AFF4.JPG,Nature,NAT3.JPG,2,25,93,7,1,1,50,50,30
2016_04_12_1_38_PM,41010.52678,30194,1,1674576,28,15000,2,15000,99,,,,1,Affiliative,AFF6.JPG,Nature,NAT4.JPG,2,26,93,7,1,1,50,50,31
2016_04_12_1_39_PM,41010.52749,30194,1,1735576,29,15000,2,15000,99,,,,1,Affiliative,AFF2.JPG,Nature,NAT5.JPG,2,27,93,7,1,1,50,50,32
2016_04_12_1_40_PM,41010.52819,30194,1,1796576,30,15000,2,15000,99,,,,1,Affiliative,AFF3.JPG,Nature,NAT1.JPG,2,28,93,7,1,1,50,50,33
2016_04_12_1_41_PM,41010.5289,30194,1,1857577,31,15000,2,15000,99,,,,1,Lab,LAB2.JPG,Aggressive,AGG1.JPG,2,29,94,6,1,1,50,50,34
2016_04_12_1_42_PM,41010.5296,30194,1,1918577,32,15000,2,15000,99,,,,1,Lab,LAB5.JPG,Aggressive,AGG2.JPG,2,30,94,6,1,1,50,50,35
2016_04_12_1_43_PM,41010.53031,30194,1,1979577,33,15000,2,15000,99,,,,1,Lab,LAB6.JPG,Aggressive,AGG6.JPG,2,31,94,6,1,1,50,50,36
2016_04_12_1_44_PM,41010.53102,30194,1,2040576,34,15000,2,15000,99,,,,1,Lab,LAB1.JPG,Aggressive,AGG4.JPG,2,32,94,6,1,1,50,50,37
2016_04_12_1_45_PM,41010.53172,30194,1,2101577,35,15000,2,15000,99,,,,1,Lab,LAB3.JPG,Aggressive,AGG3.JPG,2,33,94,6,1,1,50,50,38
2016_04_12_1_46_PM,41010.53243,30194,1,2162577,36,15000,2,15000,99,,,,1,Lab,LAB4.JPG,Aggressive,AGG5.JPG,2,34,94,6,1,1,50,50,39
2016_04_12_1_47_PM,41010.53317,30194,1,2226613,37,12037,0,12037,0,Fruit,FRT4.JPG,1,2,Fruit,FRT4.JPG,Cynomolgus,CYN1.JPG,3,34,92,8,2,1,67,33,40
2016_04_12_1_47_PM,41010.53328,30194,1,2236533,37,21957,1,21957,99,,,,2,FRT4.JPG,,CYN1.JPG,,3,34,92,8,2,1,67,33,41
2016_04_12_1_48_PM,41010.53338,30194,1,2245005,37,30429,1,30429,99,,,,2,,,,,3,34,92,8,2,1,67,33,42
2016_04_12_1_48_PM,41010.53391,30194,1,2290577,38,15000,2,15000,99,,,,2,Fruit,FRT2.JPG,Cynomolgus,CYN5.JPG,3,35,92,8,2,1,67,33,43
2016_04_12_1_49_PM,41010.53462,30194,1,2351576,39,15000,2,15000,99,,,,2,Fruit,FRT1.JPG,Cynomolgus,CYN2.JPG,3,36,92,8,2,1,67,33,44
2016_04_12_1_50_PM,41010.53532,30194,1,2412576,40,15000,2,15000,99,,,,2,Fruit,FRT3.JPG,Cynomolgus,CYN3.JPG,3,37,92,8,2,1,67,33,45
2016_04_12_1_51_PM,41010.53603,30194,1,2473576,41,15000,2,15000,99,,,,2,Fruit,FRT5.JPG,Cynomolgus,CYN4.JPG,3,38,93,7,2,1,67,33,46
2016_04_12_1_52_PM,41010.53673,30194,1,2534576,42,15000,2,15000,99,,,,2,Fruit,FRT6.JPG,Cynomolgus,CYN6.JPG,3,39,93,7,2,1,67,33,47
2016_04_12_1_53_PM,41010.53744,30194,1,2595576,43,15000,2,15000,99,,,,2,Cynomolgus,CYN6.JPG,Nature,NAT1.JPG,3,40,93,7,2,1,67,33,48
2016_04_12_1_54_PM,41010.53815,30194,1,2656576,44,15000,2,15000,99,,,,2,Cynomolgus,CYN2.JPG,Nature,NAT2.JPG,3,41,93,7,2,1,67,33,49
2016_04_12_1_55_PM,41010.53885,30194,1,2717576,45,15000,2,15000,99,,,,2,Cynomolgus,CYN5.JPG,Nature,NAT4.JPG,3,42,93,7,2,1,67,33,50
2016_04_12_1_56_PM,41010.53956,30194,1,2778576,46,15000,2,15000,99,,,,2,Cynomolgus,CYN1.JPG,Nature,NAT3.JPG,3,43,93,7,2,1,67,33,51
2016_04_12_1_57_PM,41010.54026,30194,1,2839576,47,15000,2,15000,99,,,,2,Cynomolgus,CYN4.JPG,Nature,NAT5.JPG,3,44,94,6,2,1,67,33,52
2016_04_12_1_59_PM,41010.54097,30194,1,2900576,48,15000,2,15000,99,,,,2,Cynomolgus,CYN3.JPG,Nature,NAT6.JPG,3,45,94,6,2,1,67,33,53
2016_04_12_2_00_PM,41010.54168,30194,1,2961576,49,15000,2,15000,99,,,,2,Aggressive,AGG3.JPG,Nature,NAT5.JPG,3,46,94,6,2,1,67,33,54
2016_04_12_2_01_PM,41010.54238,30194,1,3022576,50,15000,2,15000,99,,,,2,Aggressive,AGG6.JPG,Nature,NAT4.JPG,3,47,94,6,2,1,67,33,55
2016_04_12_2_02_PM,41010.54309,30194,1,3083576,51,15000,2,15000,99,,,,2,Aggressive,AGG2.JPG,Nature,NAT1.JPG,3,48,94,6,2,1,67,33,56
2016_04_12_2_03_PM,41010.54379,30194,1,3144576,52,15000,2,15000,99,,,,2,Aggressive,AGG4.JPG,Nature,NAT2.JPG,3,49,94,6,2,1,67,33,57
2016_04_12_2_04_PM,41010.5445,30194,1,3205576,53,15000,2,15000,99,,,,2,Aggressive,AGG5.JPG,Nature,NAT3.JPG,3,50,94,6,2,1,67,33,58
2016_04_12_2_05_PM,41010.54521,30194,1,3266576,54,15000,2,15000,99,,,,2,Aggressive,AGG1.JPG,Nature,NAT6.JPG,3,51,94,6,2,1,67,33,59
Date,Time,Monkey,Panel,Sess Time,Trial,Trial Time,"code (0 grid touch, 1 large pix touch, 2 failed trial)",Latency to grid touch,Grid Choice,Category,Picture,Switch?,Switch count,Left categ,Left picture,Right categ,Right picture,Correct Trials,Failed Trials,% Failed,% success,Correct Trials Left,Correct Trials Right,% left choice,% right choice,record number
2016_04_12_1_09_PM,41010.50666,30581,2,21675,1,15000,2,15000,99,,,,0,Aggressive,AGG4.JPG,Affiliative,AFF2.JPG,0,1,100,0,0,0,NaN,NaN,1
2016_04_12_1_10_PM,41010.50736,30581,2,82675,2,15000,2,15000,99,,,,0,Aggressive,AGG5.JPG,Affiliative,AFF5.JPG,0,2,100,0,0,0,NaN,NaN,2
2016_04_12_1_11_PM,41010.50807,30581,2,143675,3,15000,2,15000,99,,,,0,Aggressive,AGG1.JPG,Affiliative,AFF6.JPG,0,3,100,0,0,0,NaN,NaN,3
2016_04_12_1_12_PM,41010.50878,30581,2,204675,4,15000,2,15000,99,,,,0,Aggressive,AGG2.JPG,Affiliative,AFF4.JPG,0,4,100,0,0,0,NaN,NaN,4
2016_04_12_1_13_PM,41010.50948,30581,2,265675,5,15000,2,15000,99,,,,0,Aggressive,AGG6.JPG,Affiliative,AFF3.JPG,0,5,100,0,0,0,NaN,NaN,5
2016_04_12_1_14_PM,41010.51019,30581,2,326675,6,15000,2,15000,99,,,,0,Aggressive,AGG3.JPG,Affiliative,AFF1.JPG,0,6,100,0,0,0,NaN,NaN,6
2016_04_12_1_15_PM,41010.51089,30581,2,387675,7,15000,2,15000,99,,,,0,Nature,NAT1.JPG,Fruit,FRT1.JPG,0,7,100,0,0,0,NaN,NaN,7
2016_04_12_1_16_PM,41010.5116,30581,2,448675,8,15000,2,15000,99,,,,0,Nature,NAT6.JPG,Fruit,FRT6.JPG,0,8,100,0,0,0,NaN,NaN,8
2016_04_12_1_17_PM,41010.51231,30581,2,509675,9,15000,2,15000,99,,,,0,Nature,NAT2.JPG,Fruit,FRT3.JPG,0,9,100,0,0,0,NaN,NaN,9
2016_04_12_1_18_PM,41010.51301,30581,2,570675,10,15000,2,15000,99,,,,0,Nature,NAT3.JPG,Fruit,FRT4.JPG,0,10,100,0,0,0,NaN,NaN,10
2016_04_12_1_19_PM,41010.51372,30581,2,631675,11,15000,2,15000,99,,,,0,Nature,NAT5.JPG,Fruit,FRT2.JPG,0,11,100,0,0,0,NaN,NaN,11
2016_04_12_1_20_PM,41010.51442,30581,2,692675,12,15000,2,15000,99,,,,0,Nature,NAT4.JPG,Fruit,FRT5.JPG,0,12,100,0,0,0,NaN,NaN,12
2016_04_12_1_21_PM,41010.51513,30581,2,753675,13,15000,2,15000,99,,,,0,Affiliative,AFF3.JPG,Lab,LAB6.JPG,0,13,100,0,0,0,NaN,NaN,13
2016_04_12_1_22_PM,41010.51584,30581,2,814675,14,15000,2,15000,99,,,,0,Affiliative,AFF6.JPG,Lab,LAB1.JPG,0,14,100,0,0,0,NaN,NaN,14
2016_04_12_1_23_PM,41010.51654,30581,2,875675,15,15000,2,15000,99,,,,0,Affiliative,AFF1.JPG,Lab,LAB5.JPG,0,15,100,0,0,0,NaN,NaN,15
2016_04_12_1_24_PM,41010.51725,30581,2,936675,16,15000,2,15000,99,,,,0,Affiliative,AFF2.JPG,Lab,LAB3.JPG,0,16,100,0,0,0,NaN,NaN,16
2016_04_12_1_25_PM,41010.51795,30581,2,997675,17,15000,2,15000,99,,,,0,Affiliative,AFF4.JPG,Lab,LAB4.JPG,0,17,100,0,0,0,NaN,NaN,17
2016_04_12_1_26_PM,41010.51866,30581,2,1058675,18,15000,2,15000,99,,,,0,Affiliative,AFF5.JPG,Lab,LAB2.JPG,0,18,100,0,0,0,NaN,NaN,18
2016_04_12_1_27_PM,41010.51944,30581,2,1125675,19,15000,2,15000,99,,,,0,Lab,LAB4.JPG,Fruit,FRT2.JPG,0,19,100,0,0,0,NaN,NaN,19
2016_04_12_1_29_PM,41010.52014,30581,2,1186674,20,15000,2,15000,99,,,,0,Lab,LAB5.JPG,Fruit,FRT3.JPG,0,20,100,0,0,0,NaN,NaN,20
2016_04_12_1_30_PM,41010.52085,30581,2,1247674,21,15000,2,15000,99,,,,0,Lab,LAB6.JPG,Fruit,FRT5.JPG,0,21,100,0,0,0,NaN,NaN,21
2016_04_12_1_31_PM,41010.52155,30581,2,1308675,22,15000,2,15000,99,,,,0,Lab,LAB3.JPG,Fruit,FRT4.JPG,0,22,100,0,0,0,NaN,NaN,22
2016_04_12_1_32_PM,41010.52226,30581,2,1369675,23,15000,2,15000,99,,,,0,Lab,LAB1.JPG,Fruit,FRT6.JPG,0,23,100,0,0,0,NaN,NaN,23
2016_04_12_1_33_PM,41010.52297,30581,2,1430675,24,15000,2,15000,99,,,,0,Lab,LAB2.JPG,Fruit,FRT1.JPG,0,24,100,0,0,0,NaN,NaN,24
2016_04_12_1_34_PM,41010.52367,30581,2,1491675,25,15000,2,15000,99,,,,0,Fruit,FRT3.JPG,Aggressive,AGG1.JPG,0,25,100,0,0,0,NaN,NaN,25
2016_04_12_1_35_PM,41010.52438,30581,2,1552675,26,15000,2,15000,99,,,,0,Fruit,FRT2.JPG,Aggressive,AGG4.JPG,0,26,100,0,0,0,NaN,NaN,26
2016_04_12_1_36_PM,41010.52508,30581,2,1613675,27,15000,2,15000,99,,,,0,Fruit,FRT5.JPG,Aggressive,AGG6.JPG,0,27,100,0,0,0,NaN,NaN,27
2016_04_12_1_37_PM,41010.52579,30581,2,1674675,28,15000,2,15000,99,,,,0,Fruit,FRT4.JPG,Aggressive,AGG3.JPG,0,28,100,0,0,0,NaN,NaN,28
2016_04_12_1_38_PM,41010.5265,30581,2,1735675,29,15000,2,15000,99,,,,0,Fruit,FRT6.JPG,Aggressive,AGG5.JPG,0,29,100,0,0,0,NaN,NaN,29
