Date	Time	Monkey	Panel	Sess Time	Trial	Trial Time	code (0 grid touch, 1 large pix touch, 2 failed trial)	Latency to grid touch	Grid Choice	Category	Picture	Switch?	Switch count	Left categ	Left picture	Right categ	Right picture	Correct Trials	Failed Trials	% Failed	% success	Correct Trials Left	Correct Trials Right	% left choice	% right choice	record number
2016_11_18_1_25_PM	41230.5593339869	35385	6	796576	11	30000	2	30000	99				0	Lab	LAB1.JPG	Nature	NAT6.JPG	0	11	100	0	0	0	NaN	NaN	11
2016_11_18_1_26_PM	41230.5602136090	35385	6	872576	12	30000	2	30000	99				0	Lab	LAB4.JPG	Nature	NAT2.JPG	0	12	100	0	0	0	NaN	NaN	12
2016_11_18_1_27_PM	41230.5610932426	35385	6	948576	13	30000	2	30000	99				0	Cynomolgus	CYN3.JPG	Affiliative	AFF4.JPG	0	13	100	0	0	0	NaN	NaN	13
2016_11_18_1_29_PM	41230.5619728763	35385	6	1024576	14	30000	2	30000	99				0	Cynomolgus	CYN5.JPG	Affiliative	AFF2.JPG	0	14	100	0	0	0	NaN	NaN	14
2016_11_18_1_30_PM	41230.5628524984	35385	6	1100576	15	30000	2	30000	99				0	Cynomolgus	CYN2.JPG	Affiliative	AFF6.JPG	0	15	100	0	0	0	NaN	NaN	15
2016_11_18_1_31_PM	41230.5637321320	35385	6	1176576	16	30000	2	30000	99				0	Cynomolgus	CYN6.JPG	Affiliative	AFF1.JPG	0	16	100	0	0	0	NaN	NaN	16
2016_11_18_1_33_PM	41230.5646117657	35385	6	1252576	17	30000	2	30000	99				0	Cynomolgus	CYN1.JPG	Affiliative	AFF3.JPG	0	17	100	0	0	0	NaN	NaN	17
2016_11_18_1_34_PM	41230.5654913877	35385	6	1328576	18	30000	2	30000	99				0	Cynomolgus	CYN4.JPG	Affiliative	AFF5.JPG	0	18	100	0	0	0	NaN	NaN	18
2016_11_18_1_35_PM	41230.5664404698	35385	6	1410576	19	30000	2	30000	99				0	Lab	LAB4.JPG	Fruit	FRT1.JPG	0	19	100	0	0	0	NaN	NaN	19
2016_11_18_1_36_PM	41230.5673201034	35385	6	1486577	20	30000	2	30000	99				0	Lab	LAB3.JPG	Fruit	FRT6.JPG	0	20	100	0	0	0	NaN	NaN	20
2016_11_18_1_38_PM	41230.5681997255	35385	6	1562576	21	30000	2	30000	99				0	Lab	LAB2.JPG	Fruit	FRT3.JPG	0	21	100	0	0	0	NaN	NaN	21
2016_11_18_1_39_PM	41230.5690793591	35385	6	1638576	22	30000	2	30000	99				0	Lab	LAB6.JPG	Fruit	FRT5.JPG	0	22	100	0	0	0	NaN	NaN	22
2016_11_18_1_40_PM	41230.5699589812	35385	6	1714576	23	30000	2	30000	99				0	Lab	LAB5.JPG	Fruit	FRT2.JPG	0	23	100	0	0	0	NaN	NaN	23
2016_11_18_1_42_PM	41230.5708386149	35385	6	1790576	24	30000	2	30000	99				0	Lab	LAB1.JPG	Fruit	FRT4.JPG	0	24	100	0	0	0	NaN	NaN	24
2016_11_18_1_43_PM	41230.5717182485	35385	6	1866576	25	30000	2	30000	99				0	Nature	NAT3.JPG	Affiliative	AFF4.JPG	0	25	100	0	0	0	NaN	NaN	25
2016_11_18_1_44_PM	41230.5725978706	35385	6	1942576	26	30000	2	30000	99				0	Nature	NAT4.JPG	Affiliative	AFF6.JPG	0	26	100	0	0	0	NaN	NaN	26
2016_11_18_1_45_PM	41230.5734775042	35385	6	2018576	27	30000	2	30000	99				0	Nature	NAT6.JPG	Affiliative	AFF1.JPG	0	27	100	0	0	0	NaN	NaN	27
2016_11_18_1_47_PM	41230.5743571263	35385	6	2094576	28	30000	2	30000	99				0	Nature	NAT5.JPG	Affiliative	AFF3.JPG	0	28	100	0	0	0	NaN	NaN	28
2016_11_18_1_48_PM	41230.5752367599	35385	6	2170576	29	30000	2	30000	99				0	Nature	NAT2.JPG	Affiliative	AFF5.JPG	0	29	100	0	0	0	NaN	NaN	29
2016_11_18_1_49_PM	41230.5761163936	35385	6	2246576	30	30000	2	30000	99				0	Nature	NAT1.JPG	Affiliative	AFF2.JPG	0	30	100	0	0	0	NaN	NaN	30
2016_11_18_1_50_PM	41230.5769960157	35385	6	2322576	31	30000	2	30000	99				0	Aggressive	AGG3.JPG	Cynomolgus	CYN4.JPG	0	31	100	0	0	0	NaN	NaN	31
2016_11_18_1_52_PM	41230.5778756493	35385	6	2398576	32	30000	2	30000	99				0	Aggressive	AGG6.JPG	Cynomolgus	CYN3.JPG	0	32	100	0	0	0	NaN	NaN	32
2016_11_18_1_53_PM	41230.5786545480	35385	6	2465816	33	21240	0	21240	1	Cynomolgus	CYN1.JPG		0	Aggressive	AGG5.JPG	Cynomolgus	CYN1.JPG	1	32	97	3	0	1	0	100	33
2016_11_18_1_54_PM	41230.5796349050	35385	6	2550576	34	30000	2	30000	99				0	Aggressive	AGG4.JPG	Cynomolgus	CYN6.JPG	1	33	97	3	0	1	0	100	34
2016_11_18_1_55_PM	41230.5805145387	35385	6	2626576	35	30000	2	30000	99				0	Aggressive	AGG1.JPG	Cynomolgus	CYN2.JPG	1	34	97	3	0	1	0	100	35
2016_11_18_1_57_PM	41230.5813941723	35385	6	2702576	36	30000	2	30000	99				0	Aggressive	AGG2.JPG	Cynomolgus	CYN5.JPG	1	35	97	3	0	1	0	100	36
2016_11_18_1_58_PM	41230.5819969383	35385	6	2754576	37	0	0	0	1	Fruit	FRT5.JPG		0	Cynomolgus	CYN2.JPG	Fruit	FRT5.JPG	2	35	95	5	0	2	0	100	37
2016_11_18_1_59_PM	41230.5832228764	35385	6	2860576	38	30000	2	30000	99				0	Cynomolgus	CYN4.JPG	Fruit	FRT1.JPG	2	36	95	5	0	2	0	100	38
2016_11_18_2_01_PM	41230.5841024985	35385	6	2936576	39	30000	2	30000	99				0	Cynomolgus	CYN6.JPG	Fruit	FRT4.JPG	2	37	95	5	0	2	0	100	39
2016_11_18_2_02_PM	41230.5849821322	35385	6	3012576	40	30000	2	30000	99				0	Cynomolgus	CYN1.JPG	Fruit	FRT2.JPG	2	38	95	5	0	2	0	100	40
2016_11_18_2_03_PM	41230.5858617658	35385	6	3088576	41	30000	2	30000	99				0	Cynomolgus	CYN3.JPG	Fruit	FRT6.JPG	2	39	95	5	0	2	0	100	41
2016_11_18_2_04_PM	41230.5867413879	35385	6	3164576	42	30000	2	30000	99				0	Cynomolgus	CYN5.JPG	Fruit	FRT3.JPG	2	40	95	5	0	2	0	100	42
2016_11_18_2_06_PM	41230.5876210331	35385	6	3240577	43	30000	2	30000	99				0	Aggressive	AGG4.JPG	Lab	LAB3.JPG	2	41	95	5	0	2	0	100	43
2016_11_18_2_07_PM	41230.5885006552	35385	6	3316576	44	30000	2	30000	99				0	Aggressive	AGG6.JPG	Lab	LAB6.JPG	2	42	95	5	0	2	0	100	44
2016_11_18_2_08_PM	41230.5893802772	35385	6	3392576	45	30000	2	30000	99				0	Aggressive	AGG3.JPG	Lab	LAB1.JPG	2	43	96	4	0	2	0	100	45
2016_11_18_2_09_PM	41230.5902599109	35385	6	3468576	46	30000	2	30000	99				0	Aggressive	AGG1.JPG	Lab	LAB4.JPG	2	44	96	4	0	2	0	100	46
2016_11_18_2_11_PM	41230.5911395445	35385	6	3544576	47	30000	2	30000	99				0	Aggressive	AGG5.JPG	Lab	LAB2.JPG	2	45	96	4	0	2	0	100	47
2016_11_18_2_12_PM	41230.5920191666	35385	6	3620576	48	30000	2	30000	99				0	Aggressive	AGG2.JPG	Lab	LAB5.JPG	2	46	96	4	0	2	0	100	48
2016_11_18_2_13_PM	41230.5928988002	35385	6	3696576	49	30000	2	30000	99				0	Nature	NAT4.JPG	Fruit	FRT3.JPG	2	47	96	4	0	2	0	100	49
2016_11_18_2_15_PM	41230.5937784339	35385	6	3772576	50	30000	2	30000	99				0	Nature	NAT5.JPG	Fruit	FRT6.JPG	2	48	96	4	0	2	0	100	50
2016_11_18_2_16_PM	41230.5946580560	35385	6	3848576	51	30000	2	30000	99				0	Nature	NAT2.JPG	Fruit	FRT1.JPG	2	49	96	4	0	2	0	100	51
2016_11_18_2_17_PM	41230.5955376896	35385	6	3924576	52	30000	2	30000	99				0	Nature	NAT6.JPG	Fruit	FRT5.JPG	2	50	96	4	0	2	0	100	52
2016_11_18_2_18_PM	41230.5964173117	35385	6	4000576	53	30000	2	30000	99				0	Nature	NAT1.JPG	Fruit	FRT4.JPG	2	51	96	4	0	2	0	100	53
2016_11_18_2_20_PM	41230.5972969453	35385	6	4076576	54	30000	2	30000	99				0	Nature	NAT3.JPG	Fruit	FRT2.JPG	2	52	96	4	0	2	0	100	54
Date	Time	Monkey	Panel	Sess Time	Trial	Trial Time	code (0 grid touch, 1 large pix touch, 2 failed trial)	Latency to grid touch	Grid Choice	Category	Picture	Switch?	Switch count	Left categ	Left picture	Right categ	Right picture	Correct Trials	Failed Trials	% Failed	% success	Correct Trials Left	Correct Trials Right	% left choice	% right choice	record number
2016_11_18_1_09_PM	41230.5481070317	35387	0	21484	1	15000	2	15000	99				0	Lab	LAB2.JPG	Fruit	FRT2.JPG	0	1	100	0	0	0	NaN	NaN	1
2016_11_18_1_10_PM	41230.5488130559	35387	0	82484	2	15000	2	15000	99				0	Lab	LAB4.JPG	Fruit	FRT1.JPG	0	2	100	0	0	0	NaN	NaN	2
2016_11_18_1_11_PM	41230.5495190685	35387	0	143484	3	15000	2	15000	99				0	Lab	LAB3.JPG	Fruit	FRT4.JPG	0	3	100	0	0	0	NaN	NaN	3
2016_11_18_1_12_PM	41230.5502250811	35387	0	204483	4	15000	2	15000	99				0	Lab	LAB5.JPG	Fruit	FRT5.JPG	0	4	100	0	0	0	NaN	NaN	4
2016_11_18_1_13_PM	41230.5509310937	35387	0	265483	5	15000	2	15000	99				0	Lab	LAB6.JPG	Fruit	FRT3.JPG	0	5	100	0	0	0	NaN	NaN	5
2016_11_18_1_14_PM	41230.5516371179	35387	0	326483	6	15000	2	15000	99				0	Lab	LAB1.JPG	Fruit	FRT6.JPG	0	6	100	0	0	0	NaN	NaN	6
2016_11_18_1_15_PM	41230.5523431305	35387	0	387483	7	15000	2	15000	99				0	Fruit	FRT3.JPG	Nature	NAT3.JPG	0	7	100	0	0	0	NaN	NaN	7
2016_11_18_1_16_PM	41230.5530491547	35387	0	448483	8	15000	2	15000	99				0	Fruit	FRT2.JPG	Nature	NAT2.JPG	0	8	100	0	0	0	NaN	NaN	8
2016_11_18_1_17_PM	41230.5537551673	35387	0	509483	9	15000	2	15000	99				0	Fruit	FRT4.JPG	Nature	NAT1.JPG	0	9	100	0	0	0	NaN	NaN	9
2016_11_18_1_18_PM	41230.5544611914	35387	0	570483	10	15000	2	15000	99				0	Fruit	FRT6.JPG	Nature	NAT5.JPG	0	10	100	0	0	0	NaN	NaN	10
2016_11_18_1_19_PM	41230.5551672041	35387	0	631483	11	15000	2	15000	99				0	Fruit	FRT1.JPG	Nature	NAT4.JPG	0	11	100	0	0	0	NaN	NaN	11
2016_11_18_1_20_PM	41230.5558732282	35387	0	692483	12	15000	2	15000	99				0	Fruit	FRT5.JPG	Nature	NAT6.JPG	0	12	100	0	0	0	NaN	NaN	12
2016_11_18_1_21_PM	41230.5565792408	35387	0	753483	13	15000	2	15000	99				0	Cynomolgus	CYN6.JPG	Affiliative	AFF6.JPG	0	13	100	0	0	0	NaN	NaN	13
2016_11_18_1_22_PM	41230.5572852650	35387	0	814483	14	15000	2	15000	99				0	Cynomolgus	CYN2.JPG	Affiliative	AFF4.JPG	0	14	100	0	0	0	NaN	NaN	14
2016_11_18_1_23_PM	41230.5579912776	35387	0	875483	15	15000	2	15000	99				0	Cynomolgus	CYN5.JPG	Affiliative	AFF2.JPG	0	15	100	0	0	0	NaN	NaN	15
2016_11_18_1_24_PM	41230.5586973018	35387	0	936483	16	15000	2	15000	99				0	Cynomolgus	CYN4.JPG	Affiliative	AFF5.JPG	0	16	100	0	0	0	NaN	NaN	16
2016_11_18_1_25_PM	41230.5594033144	35387	0	997483	17	15000	2	15000	99				0	Cynomolgus	CYN1.JPG	Affiliative	AFF3.JPG	0	17	100	0	0	0	NaN	NaN	17
2016_11_18_1_26_PM	41230.5601093386	35387	0	1058483	18	15000	2	15000	99				0	Cynomolgus	CYN3.JPG	Affiliative	AFF1.JPG	0	18	100	0	0	0	NaN	NaN	18
2016_11_18_1_27_PM	41230.5608847996	35387	0	1125483	19	15000	2	15000	99				0	Lab	LAB5.JPG	Cynomolgus	CYN1.JPG	0	19	100	0	0	0	NaN	NaN	19
2016_11_18_1_28_PM	41230.5615908122	35387	0	1186483	20	15000	2	15000	99				0	Lab	LAB6.JPG	Cynomolgus	CYN3.JPG	0	20	100	0	0	0	NaN	NaN	20
2016_11_18_1_29_PM	41230.5622968364	35387	0	1247483	21	15000	2	15000	99				0	Lab	LAB2.JPG	Cynomolgus	CYN2.JPG	0	21	100	0	0	0	NaN	NaN	21
2016_11_18_1_30_PM	41230.5630028606	35387	0	1308484	22	15000	2	15000	99				0	Lab	LAB3.JPG	Cynomolgus	CYN4.JPG	0	22	100	0	0	0	NaN	NaN	22
2016_11_18_1_31_PM	41230.5637088732	35387	0	1369483	23	15000	2	15000	99				0	Lab	LAB4.JPG	Cynomolgus	CYN6.JPG	0	23	100	0	0	0	NaN	NaN	23
2016_11_18_1_32_PM	41230.5644148858	35387	0	1430483	24	15000	2	15000	99				0	Lab	LAB1.JPG	Cynomolgus	CYN5.JPG	0	24	100	0	0	0	NaN	NaN	24
2016_11_18_1_33_PM	41230.5651209099	35387	0	1491483	25	15000	2	15000	99				0	Lab	LAB3.JPG	Affiliative	AFF6.JPG	0	25	100	0	0	0	NaN	NaN	25
2016_11_18_1_34_PM	41230.5658269226	35387	0	1552483	26	15000	2	15000	99				0	Lab	LAB6.JPG	Affiliative	AFF5.JPG	0	26	100	0	0	0	NaN	NaN	26
2016_11_18_1_35_PM	41230.5665329467	35387	0	1613483	27	15000	2	15000	99				0	Lab	LAB4.JPG	Affiliative	AFF4.JPG	0	27	100	0	0	0	NaN	NaN	27
2016_11_18_1_36_PM	41230.5672389709	35387	0	1674483	28	15000	2	15000	99				0	Lab	LAB5.JPG	Affiliative	AFF1.JPG	0	28	100	0	0	0	NaN	NaN	28
2016_11_18_1_37_PM	41230.5679449835	35387	0	1735483	29	15000	2	15000	99				0	Lab	LAB2.JPG	Affiliative	AFF2.JPG	0	29	100	0	0	0	NaN	NaN	29
2016_11_18_1_38_PM	41230.5686510077	35387	0	1796483	30	15000	2	15000	99				0	Lab	LAB1.JPG	Affiliative	AFF3.JPG	0	30	100	0	0	0	NaN	NaN	30
2016_11_18_1_39_PM	41230.5693570203	35387	0	1857483	31	15000	2	15000	99				0	Nature	NAT6.JPG	Aggressive	AGG2.JPG	0	31	100	0	0	0	NaN	NaN	31
2016_11_18_1_40_PM	41230.5700630445	35387	0	1918483	32	15000	2	15000	99				0	Nature	NAT3.JPG	Aggressive	AGG5.JPG	0	32	100	0	0	0	NaN	NaN	32
2016_11_18_1_41_PM	41230.5707690571	35387	0	1979483	33	15000	2	15000	99				0	Nature	NAT4.JPG	Aggressive	AGG1.JPG	0	33	100	0	0	0	NaN	NaN	33
2016_11_18_1_42_PM	41230.5714750813	35387	0	2040483	34	15000	2	15000	99				0	Nature	NAT1.JPG	Aggressive	AGG4.JPG	0	34	100	0	0	0	NaN	NaN	34
2016_11_18_1_43_PM	41230.5721810939	35387	0	2101483	35	15000	2	15000	99				0	Nature	NAT5.JPG	Aggressive	AGG6.JPG	0	35	100	0	0	0	NaN	NaN	35
2016_11_18_1_44_PM	41230.5728871180	35387	0	2162483	36	15000	2	15000	99				0	Nature	NAT2.JPG	Aggressive	AGG3.JPG	0	36	100	0	0	0	NaN	NaN	36
2016_11_18_1_46_PM	41230.5736625791	35387	0	2229483	37	15000	2	15000	99				0	Aggressive	AGG2.JPG	Cynomolgus	CYN2.JPG	0	37	100	0	0	0	NaN	NaN	37
2016_11_18_1_47_PM	41230.5743685917	35387	0	2290483	38	15000	2	15000	99				0	Aggressive	AGG3.JPG	Cynomolgus	CYN1.JPG	0	38	100	0	0	0	NaN	NaN	38
2016_11_18_1_48_PM	41230.5750746158	35387	0	2351483	39	15000	2	15000	99				0	Aggressive	AGG5.JPG	Cynomolgus	CYN3.JPG	0	39	100	0	0	0	NaN	NaN	39
2016_11_18_1_49_PM	41230.5757806284	35387	0	2412483	40	15000	2	15000	99				0	Aggressive	AGG1.JPG	Cynomolgus	CYN6.JPG	0	40	100	0	0	0	NaN	NaN	40
2016_11_18_1_50_PM	41230.5764866526	35387	0	2473483	41	15000	2	15000	99				0	Aggressive	AGG4.JPG	Cynomolgus	CYN4.JPG	0	41	100	0	0	0	NaN	NaN	41
2016_11_18_1_51_PM	41230.5771926652	35387	0	2534483	42	15000	2	15000	99				0	Aggressive	AGG6.JPG	Cynomolgus	CYN5.JPG	0	42	100	0	0	0	NaN	NaN	42
2016_11_18_1_52_PM	41230.5778986894	35387	0	2595483	43	15000	2	15000	99				0	Aggressive	AGG1.JPG	Fruit	FRT5.JPG	0	43	100	0	0	0	NaN	NaN	43
2016_11_18_1_53_PM	41230.5786047020	35387	0	2656483	44	15000	2	15000	99				0	Aggressive	AGG5.JPG	Fruit	FRT4.JPG	0	44	100	0	0	0	NaN	NaN	44
2016_11_18_1_54_PM	41230.5793107262	35387	0	2717483	45	15000	2	15000	99				0	Aggressive	AGG2.JPG	Fruit	FRT2.JPG	0	45	100	0	0	0	NaN	NaN	45
2016_11_18_1_55_PM	41230.5800167388	35387	0	2778483	46	15000	2	15000	99				0	Aggressive	AGG3.JPG	Fruit	FRT1.JPG	0	46	100	0	0	0	NaN	NaN	46
2016_11_18_1_56_PM	41230.5807227630	35387	0	2839483	47	15000	2	15000	99				0	Aggressive	AGG6.JPG	Fruit	FRT3.JPG	0	47	100	0	0	0	NaN	NaN	47
2016_11_18_1_57_PM	41230.5814287756	35387	0	2900483	48	15000	2	15000	99				0	Aggressive	AGG4.JPG	Fruit	FRT6.JPG	0	48	100	0	0	0	NaN	NaN	48
2016_11_18_1_58_PM	41230.5821347998	35387	0	2961483	49	15000	2	15000	99				0	Affiliative	AFF6.JPG	Nature	NAT4.JPG	0	49	100	0	0	0	NaN	NaN	49
2016_11_18_1_59_PM	41230.5828408124	35387	0	3022483	50	15000	2	15000	99				0	Affiliative	AFF4.JPG	Nature	NAT2.JPG	0	50	100	0	0	0	NaN	NaN	50
2016_11_18_2_00_PM	41230.5835468365	35387	0	3083483	51	15000	2	15000	99				0	Affiliative	AFF5.JPG	Nature	NAT3.JPG	0	51	100	0	0	0	NaN	NaN	51
2016_11_18_2_01_PM	41230.5842528491	35387	0	3144483	52	15000	2	15000	99				0	Affiliative	AFF1.JPG	Nature	NAT5.JPG	0	52	100	0	0	0	NaN	NaN	52
2016_11_18_2_02_PM	41230.5849588733	35387	0	3205483	53	15000	2	15000	99				0	Affiliative	AFF3.JPG	Nature	NAT1.JPG	0	53	100	0	0	0	NaN	NaN	53
2016_11_18_2_03_PM	41230.5856648859	35387	0	3266483	54	15000	2	15000	99				0	Affiliative	AFF2.JPG	Nature	NAT6.JPG	0	54	100	0	0	0	NaN	NaN	54
Date	Time	Monkey	Panel	Sess Time	Trial	Trial Time	code (0 grid touch, 1 large pix touch, 2 failed trial)	Latency to grid touch	Grid Choice	Category	Picture	Switch?	Switch count	Left categ	Left picture	Right categ	Right picture	Correct Trials	Failed Trials	% Failed	% success	Correct Trials Left	Correct Trials Right	% left choice	% right choice	record number
2016_11_18_1_03_PM	41230.5438085369	35382	1	13630	1	6556	0	6556	1	Aggressive	AGG3.JPG		0	Cynomolgus	CYN5.JPG	Aggressive	AGG3.JPG	1	0	0	100	0	1	0	100	1
2016_11_18_1_04_PM	41230.5444772325	35382	1	71406	2	3333	0	3333	0	Cynomolgus	CYN3.JPG	1	1	Cynomolgus	CYN3.JPG	Aggressive	AGG6.JPG	2	0	0	100	1	1	50	50	2
2016_11_18_1_05_PM	41230.5452175989	35382	1	135372	3	6299	0	6299	1	Aggressive	AGG5.JPG	1	2	Cynomolgus	CYN6.JPG	Aggressive	AGG5.JPG	3	0	0	100	1	2	33	67	3
2016_11_18_1_05_PM	41230.5452194741	35382	1	135571	3	6498	1	6498	99				2	CYN6.JPG		AGG5.JPG		3	0	0	100	1	2	33	67	4
2016_11_18_1_05_PM	41230.5452201570	35382	1	135630	3	6557	1	6557	99				2					3	0	0	100	1	2	33	67	5
2016_11_18_1_05_PM	41230.5452332596	35382	1	136763	3	7690	1	7690	99				2					3	0	0	100	1	2	33	67	6
2016_11_18_1_06_PM	41230.5459113771	35382	1	195317	4	5244	0	5244	0	Cynomolgus	CYN2.JPG	1	3	Cynomolgus	CYN2.JPG	Aggressive	AGG1.JPG	4	0	0	100	2	2	50	50	7
2016_11_18_1_06_PM	41230.5459118863	35382	1	195397	4	5324	1	5324	99				3	CYN2.JPG		AGG1.JPG		4	0	0	100	2	2	50	50	8
2016_11_18_1_06_PM	41230.5459134952	35382	1	195536	4	5463	1	5463	99				3					4	0	0	100	2	2	50	50	9
2016_11_18_1_07_PM	41230.5466103175	35382	1	255704	5	4631	0	4631	0	Cynomolgus	CYN1.JPG		3	Cynomolgus	CYN1.JPG	Aggressive	AGG4.JPG	5	0	0	100	3	2	60	40	10
2016_11_18_1_08_PM	41230.5474359203	35382	1	327073	6	15000	2	15000	99				3	Cynomolgus	CYN4.JPG	Aggressive	AGG2.JPG	5	1	17	83	3	2	60	40	11
2016_11_18_1_09_PM	41230.5480319150	35382	1	378528	7	5454	0	5454	1	Affiliative	AFF2.JPG	1	4	Lab	LAB2.JPG	Affiliative	AFF2.JPG	6	1	14	86	3	3	50	50	12
2016_11_18_1_09_PM	41230.5480500758	35382	1	380135	7	7061	1	7061	99				4	LAB2.JPG		AFF2.JPG		6	1	14	86	3	3	50	50	13
2016_11_18_1_10_PM	41230.5487714828	35382	1	442428	8	8355	0	8355	1	Affiliative	AFF5.JPG		4	Lab	LAB1.JPG	Affiliative	AFF5.JPG	7	1	12	88	3	4	43	57	14
2016_11_18_1_10_PM	41230.5488831558	35382	1	452114	8	18041	1	18041	99				4	LAB1.JPG		AFF5.JPG		7	1	12	88	3	4	43	57	15
2016_11_18_1_10_PM	41230.5488934921	35382	1	453007	8	18934	1	18934	99				4					7	1	12	88	3	4	43	57	16
2016_11_18_1_10_PM	41230.5488944065	35382	1	453086	8	19013	1	19013	99				4					7	1	12	88	3	4	43	57	17
2016_11_18_1_10_PM	41230.5488960154	35382	1	453225	8	19152	1	19152	99				4					7	1	12	88	3	4	43	57	18
2016_11_18_1_10_PM	41230.5489019763	35382	1	453741	8	19668	1	19668	99				4					7	1	12	88	3	4	43	57	19
2016_11_18_1_10_PM	41230.5489033537	35382	1	453860	8	19787	1	19787	99				4					7	1	12	88	3	4	43	57	20
2016_11_18_1_10_PM	41230.5489081920	35382	1	454277	8	20204	1	20204	99				4					7	1	12	88	3	4	43	57	21
2016_11_18_1_10_PM	41230.5489091064	35382	1	454356	8	20283	1	20283	99				4					7	1	12	88	3	4	43	57	22
2016_11_18_1_10_PM	41230.5489237947	35382	1	455626	8	21553	1	21553	99				4					7	1	12	88	3	4	43	57	23
2016_11_18_1_10_PM	41230.5489256351	35382	1	455785	8	21712	1	21712	99				4					7	1	12	88	3	4	43	57	24
2016_11_18_1_10_PM	41230.5489263296	35382	1	455845	8	21772	1	21772	99				4					7	1	12	88	3	4	43	57	25
2016_11_18_1_10_PM	41230.5489338995	35382	1	456499	8	22426	1	22426	99				4					7	1	12	88	3	4	43	57	26
2016_11_18_1_10_PM	41230.5489355084	35382	1	456638	8	22565	1	22565	99				4					7	1	12	88	3	4	43	57	27
2016_11_18_1_10_PM	41230.5489378002	35382	1	456836	8	22763	1	22763	99				4					7	1	12	88	3	4	43	57	28
2016_11_18_1_10_PM	41230.5489513542	35382	1	458007	8	23934	1	23934	99				4					7	1	12	88	3	4	43	57	29
2016_11_18_1_10_PM	41230.5489564123	35382	1	458444	8	24371	1	24371	99				4					7	1	12	88	3	4	43	57	30
2016_11_18_1_10_PM	41230.5489571068	35382	1	458504	8	24431	1	24431	99				4					7	1	12	88	3	4	43	57	31
2016_11_18_1_10_PM	41230.5489584842	35382	1	458623	8	24550	1	24550	99				4					7	1	12	88	3	4	43	57	32
2016_11_18_1_10_PM	41230.5489699548	35382	1	459614	8	25541	1	25541	99				4					7	1	12	88	3	4	43	57	33
2016_11_18_1_10_PM	41230.5489952224	35382	1	461797	8	27724	1	27724	99				4					7	1	12	88	3	4	43	57	34
2016_11_18_1_10_PM	41230.5490009635	35382	1	462293	8	28220	1	28220	99				4					7	1	12	88	3	4	43	57	35
2016_11_18_1_10_PM	41230.5490014265	35382	1	462333	8	28260	1	28260	99				4					7	1	12	88	3	4	43	57	36
2016_11_18_1_10_PM	41230.5490090079	35382	1	462988	8	28915	1	28915	99				4					7	1	12	88	3	4	43	57	37
2016_11_18_1_11_PM	41230.5493954305	35382	1	496305	9	1232	0	1232	0	Lab	LAB4.JPG	1	5	Lab	LAB4.JPG	Affiliative	AFF1.JPG	8	1	11	89	4	4	50	50	38
2016_11_18_1_11_PM	41230.5493973866	35382	1	496543	9	1470	1	1470	99				5	LAB4.JPG		AFF1.JPG		8	1	11	89	4	4	50	50	39
2016_11_18_1_11_PM	41230.5494003729	35382	1	496801	9	1728	1	1728	99				5					8	1	11	89	4	4	50	50	40
2016_11_18_1_11_PM	41230.5494862690	35382	1	504223	9	9150	1	9150	99				5					8	1	11	89	4	4	50	50	41
